battle_id,trainer_id,battle_type,attacker_level,attacker_type,defender_level,defender_type,type_advantage,weather,weather_multiplier,terrain,held_item,held_item_bonus,move_power,move_accuracy,move_hit,critical_hit,crit_multiplier,damage_dealt,strategy_score,turns,battle_won,exp_gained,pokemon_fainted,win_prob,attacker_hp_remaining_pct,defender_hp_remaining_pct,reward_money
35309,223,wild,42,Normal,34,Electric,2.0,hail,1.0,mountain,focus_sash,1.0,48,81,1,1,1.5,70.5,56.6,5,1,179,0,0.7161,0.72,0.242,1720
35310,1376,wild,36,Ice,11,Ghost,2.0,sun,1.0,cave,focus_sash,1.0,58,100,1,0,1.0,48.4,64.6,6,1,38,0,0.7746,0.63,0.274,613
35311,1714,elite_four,71,Flying,84,Grass,1.0,rain,1.0,grass,none,1.0,89,80,1,0,1.0,72.2,79.8,5,0,0,0,0.5984,0.55,0.532,0
35312,1707,elite_four,43,Fire,53,Fighting,1.0,clear,1.0,grass,berry,1.0,73,81,1,0,1.0,38.6,48.5,2,0,0,0,0.4945,0.218,0.875,0
35313,1925,trainer,46,Poison,46,Ice,0.5,sun,1.0,cave,none,1.0,82,90,1,0,1.0,28.7,42.2,3,0,0,0,0.4302,0.57,0.74,0
35314,1671,wild,30,Grass,31,Rock,1.0,clear,1.0,cave,leftovers,1.05,48,99,1,0,1.0,16.6,61.7,7,1,150,0,0.5449,0.797,0.144,1524
35315,765,wild,36,Dragon,10,Ice,1.0,clear,1.0,cave,choice_band,1.3,89,94,1,0,1.0,44.2,58.5,8,1,76,0,0.6955,0.427,0.285,370
35316,1439,wild,29,Fighting,11,Dragon,1.0,sun,1.0,cave,leftovers,1.05,39,90,1,0,1.0,14.7,61.2,2,1,57,0,0.6331,0.579,0.433,484
35317,656,wild,52,Fire,34,Ghost,1.0,clear,1.0,grass,focus_sash,1.0,103,91,1,0,1.0,58.6,67.0,8,0,28,0,0.6949,0.755,0.956,7
35318,923,trainer,46,Ice,52,Fire,1.0,rain,1.0,grass,leftovers,1.05,58,100,1,0,1.0,33.7,33.6,4,0,0,0,0.4712,0.022,0.478,0
35319,1570,wild,42,Rock,34,Dragon,2.0,clear,1.0,urban,leftovers,1.05,84,100,1,0,1.0,91.7,70.5,5,0,0,0,0.7632,0.156,0.635,107
35320,28,wild,45,Psychic,38,Bug,1.0,clear,1.0,grass,leftovers,1.05,48,90,1,0,1.0,24.6,20.2,1,1,141,0,0.4913,0.839,0.314,2013
35321,1791,wild,62,Ice,43,Psychic,1.0,rain,1.0,mountain,focus_sash,1.0,72,87,1,0,1.0,45.5,76.1,4,1,200,0,0.7044,0.785,0.251,1983
35322,967,trainer,47,Flying,40,Water,1.0,clear,1.0,grass,none,1.0,76,98,1,0,1.0,43.6,54.2,5,1,204,0,0.5987,0.63,0.386,1931
35323,1129,elite_four,31,Fire,50,Rock,0.5,sandstorm,1.0,urban,none,1.0,136,83,1,0,1.0,22.1,36.6,3,0,0,0,0.3208,0.316,0.758,0
35324,462,wild,37,Water,32,Grass,1.0,rain,1.5,urban,choice_band,1.3,70,82,1,0,1.0,45.8,29.0,6,1,177,0,0.5668,0.769,0.195,1517
35325,88,trainer,47,Ghost,61,Dragon,2.0,clear,1.0,mountain,berry,1.0,94,93,0,0,1.0,1.6,67.6,3,0,0,0,0.5623,0.189,0.811,28
35326,1856,trainer,33,Grass,41,Normal,0.5,clear,1.0,mountain,leftovers,1.05,90,97,1,0,1.0,8.4,68.2,6,1,208,1,0.4298,0.524,0.379,2236
35327,1531,trainer,39,Fighting,26,Rock,0.5,hail,1.0,cave,none,1.0,89,90,1,0,1.0,27.9,58.2,4,1,130,0,0.5337,0.908,0.371,1223
35328,246,trainer,46,Ice,50,Bug,1.0,clear,1.0,urban,choice_band,1.3,56,91,1,0,1.0,37.3,72.8,4,1,247,0,0.5829,0.731,0.552,2429
35329,1405,wild,26,Bug,21,Ground,0.5,sun,1.0,mountain,berry,1.0,23,93,0,0,1.0,6.9,46.3,4,0,59,1,0.4381,0.469,0.561,138
35330,388,trainer,30,Bug,40,Poison,2.0,clear,1.0,cave,berry,1.0,83,86,1,0,1.0,53.3,46.3,6,0,0,0,0.5929,0.169,0.979,134
35331,615,wild,38,Normal,26,Water,1.0,sandstorm,1.0,mountain,berry,1.0,60,98,1,0,1.0,18.3,31.7,4,0,14,0,0.5371,0.574,0.624,0
35332,238,gym,45,Psychic,48,Normal,0.5,clear,1.0,grass,berry,1.0,66,79,1,0,1.0,19.6,31.8,6,1,454,0,0.3798,0.551,0.181,12011
35333,1546,gym,28,Ground,40,Grass,1.0,rain,1.0,grass,choice_band,1.3,81,78,1,0,1.0,36.3,49.5,4,0,19,0,0.4841,0.462,0.548,7
35334,1653,gym,51,Electric,55,Flying,0.5,clear,1.0,urban,focus_sash,1.0,79,96,1,0,1.0,27.4,78.3,4,1,529,1,0.4984,0.903,0.217,13651
35335,1533,trainer,36,Normal,37,Ice,1.0,clear,1.0,urban,leftovers,1.05,57,100,1,1,1.5,32.3,45.4,4,1,207,1,0.5239,0.85,0.284,1775
35336,1235,wild,40,Fighting,22,Normal,1.0,clear,1.0,water,choice_band,1.3,76,79,1,0,1.0,44.6,54.0,1,1,85,0,0.6509,0.36,0.145,1041
35337,1141,trainer,59,Fire,72,Normal,1.0,clear,1.0,cave,none,1.0,56,87,1,0,1.0,39.7,81.0,4,0,16,1,0.5618,0.234,0.629,5
35338,1324,trainer,63,Ice,52,Fighting,1.0,clear,1.0,urban,focus_sash,1.0,92,84,1,0,1.0,52.0,36.1,4,0,8,0,0.5844,0.264,0.604,0
35339,1746,trainer,46,Fire,44,Fire,0.5,sandstorm,1.0,grass,focus_sash,1.0,98,82,0,0,1.0,2.8,67.3,7,0,4,0,0.4701,0.319,0.913,0
35340,1794,gym,35,Rock,38,Dragon,2.0,clear,1.0,cave,none,1.0,20,82,0,0,1.0,0.0,50.1,1,1,393,0,0.5714,0.952,0.214,9650
35341,1051,wild,41,Flying,27,Electric,1.0,rain,1.0,cave,focus_sash,1.0,76,86,1,1,1.5,53.5,52.4,4,0,0,0,0.6391,0.508,0.964,61
35342,187,wild,69,Water,56,Ground,1.0,hail,1.0,grass,none,1.0,86,76,1,0,1.0,81.0,71.3,4,1,297,0,0.7064,0.94,0.203,2781
35343,274,wild,35,Normal,38,Poison,0.5,sun,1.0,urban,focus_sash,1.0,97,85,1,1,1.5,31.1,38.9,1,0,0,0,0.4105,0.061,0.908,88
35344,720,wild,39,Psychic,33,Psychic,1.0,clear,1.0,urban,none,1.0,77,91,1,0,1.0,27.8,24.4,4,1,134,0,0.5007,0.956,0.115,1627
35345,973,wild,36,Ground,19,Fighting,2.0,hail,1.0,grass,focus_sash,1.0,57,78,0,0,1.0,0.1,45.0,3,1,82,0,0.6541,0.777,0.193,1128
35346,836,wild,44,Ground,30,Bug,2.0,sun,1.0,urban,none,1.0,92,89,1,0,1.0,95.3,39.4,4,1,158,0,0.7305,0.67,0.396,1361
35347,1527,wild,28,Rock,17,Poison,1.0,clear,1.0,urban,berry,1.0,98,87,0,0,1.0,4.8,44.4,2,1,70,0,0.5469,0.808,0.198,1018
35348,1507,wild,48,Fighting,29,Bug,2.0,clear,1.0,grass,leftovers,1.05,93,90,1,0,1.0,105.6,52.0,5,1,104,0,0.7815,0.538,0.278,1319
35349,151,gym,39,Ice,48,Water,2.0,clear,1.0,urban,choice_band,1.3,101,87,1,0,1.0,124.2,58.2,3,1,489,0,0.7047,0.855,0.27,12120
35350,1679,gym,33,Electric,38,Bug,1.0,sandstorm,1.0,grass,none,1.0,60,100,1,0,1.0,16.9,70.6,4,0,2,1,0.5475,0.393,0.849,0
35351,1411,trainer,43,Bug,38,Fire,1.0,clear,1.0,grass,none,1.0,70,85,1,0,1.0,39.7,61.6,2,0,27,0,0.6022,0.162,0.867,53
35352,1597,trainer,55,Fighting,52,Psychic,2.0,clear,1.0,cave,focus_sash,1.0,63,78,1,0,1.0,86.9,76.7,1,0,16,1,0.7518,0.112,0.874,10
35353,560,gym,66,Fighting,76,Fire,1.0,sandstorm,1.0,mountain,focus_sash,1.0,94,95,1,0,1.0,67.7,37.6,2,0,0,1,0.5036,0.219,0.91,230
35354,777,trainer,32,Fire,40,Dragon,1.0,sandstorm,1.0,cave,leftovers,1.05,63,86,1,0,1.0,25.4,48.7,5,0,4,0,0.4885,0.146,0.67,159
35355,656,elite_four,42,Fire,53,Fighting,1.0,clear,1.0,grass,berry,1.0,95,100,1,0,1.0,48.8,67.0,2,1,777,0,0.5483,0.617,0.526,2588
35356,983,trainer,41,Grass,49,Ghost,2.0,clear,1.0,cave,none,1.0,87,75,1,0,1.0,87.4,82.0,2,1,254,1,0.7198,0.295,0.352,2462
35357,512,trainer,53,Electric,67,Bug,1.0,sun,1.0,urban,berry,1.0,63,82,1,0,1.0,32.5,49.1,5,0,25,0,0.4684,0.283,0.754,63
35358,1005,trainer,35,Flying,41,Bug,1.0,rain,1.0,grass,focus_sash,1.0,108,76,1,0,1.0,41.2,49.5,2,1,227,0,0.5202,0.758,0.273,2111
35359,868,trainer,59,Ice,51,Grass,2.0,rain,1.0,urban,leftovers,1.05,87,100,1,0,1.0,121.9,59.5,6,1,268,1,0.7705,0.553,0.137,2530
35360,905,wild,65,Rock,41,Bug,0.5,rain,1.0,water,berry,1.0,59,100,1,0,1.0,16.3,47.9,5,0,0,0,0.5483,0.415,0.376,0
35361,766,trainer,38,Fighting,33,Water,1.0,clear,1.0,grass,leftovers,1.05,60,99,1,0,1.0,23.2,49.0,7,1,151,0,0.5513,0.706,0.243,1716
35362,832,gym,27,Flying,31,Ghost,1.0,clear,1.0,mountain,focus_sash,1.0,47,91,1,0,1.0,13.2,32.9,4,0,0,0,0.4539,0.178,0.764,8
35363,563,trainer,39,Water,42,Poison,2.0,rain,1.5,grass,none,1.0,89,88,1,0,1.0,119.6,68.3,10,1,236,0,0.7716,0.601,0.22,2063
35364,1257,trainer,37,Poison,44,Ice,0.5,sun,1.0,cave,leftovers,1.05,78,89,1,0,1.0,12.7,49.1,4,0,0,0,0.3936,0.123,0.823,0
35365,1106,wild,44,Fighting,34,Ground,0.5,clear,1.0,grass,berry,1.0,96,100,1,0,1.0,17.7,39.8,4,0,26,0,0.4601,0.253,0.697,0
35366,441,wild,34,Normal,20,Bug,1.0,rain,1.0,mountain,none,1.0,63,98,1,0,1.0,27.5,62.5,5,1,97,1,0.6324,0.43,0.524,1114
35367,569,wild,67,Electric,56,Ghost,1.0,hail,1.0,cave,leftovers,1.05,91,96,1,0,1.0,69.9,67.1,3,1,262,0,0.6771,0.414,0.175,2720
35368,515,wild,35,Fire,9,Psychic,2.0,clear,1.0,water,leftovers,1.05,86,81,1,0,1.0,83.8,78.8,5,1,61,0,0.8283,0.874,0.139,476
35369,1648,trainer,41,Psychic,34,Rock,1.0,clear,1.0,grass,none,1.0,37,86,1,0,1.0,17.5,44.0,4,0,3,0,0.5418,0.115,0.89,0
35370,1448,wild,36,Normal,19,Psychic,1.0,rain,1.0,grass,berry,1.0,76,90,1,0,1.0,36.3,85.8,1,1,87,1,0.7067,0.642,0.381,847
35371,1839,gym,34,Flying,39,Flying,1.0,clear,1.0,water,none,1.0,79,88,1,0,1.0,34.8,47.6,1,1,365,1,0.5125,0.578,0.757,9643
35372,1342,gym,43,Normal,56,Dragon,0.5,sun,1.0,mountain,none,1.0,95,75,1,0,1.0,23.0,65.6,1,0,7,1,0.4169,0.163,0.761,0
35373,1562,wild,36,Ghost,36,Grass,2.0,clear,1.0,urban,leftovers,1.05,81,85,1,0,1.0,72.9,35.7,7,1,170,0,0.6383,0.832,0.376,1783
35374,64,trainer,51,Fighting,35,Flying,2.0,rain,1.0,grass,leftovers,1.05,54,92,1,0,1.0,70.3,60.2,2,1,168,1,0.754,0.562,0.227,1717
35375,1548,trainer,56,Flying,46,Ground,1.0,clear,1.0,grass,none,1.0,45,100,1,0,1.0,26.0,73.3,3,1,258,0,0.6371,0.723,0.205,2100
35376,154,trainer,47,Psychic,24,Flying,0.5,rain,1.0,grass,berry,1.0,59,100,1,0,1.0,20.7,54.7,7,1,109,1,0.5656,0.877,0.437,1083
35377,773,wild,36,Ghost,27,Ice,1.0,rain,1.0,urban,choice_band,1.3,65,81,1,0,1.0,28.2,46.3,5,1,153,0,0.5705,0.552,0.404,1356
35378,525,trainer,39,Bug,35,Ice,1.0,clear,1.0,grass,none,1.0,71,74,1,0,1.0,29.1,52.9,3,1,174,0,0.5633,0.768,0.837,1806
35379,1760,wild,44,Flying,20,Poison,2.0,clear,1.0,water,none,1.0,70,99,1,0,1.0,68.2,55.8,3,1,114,0,0.773,0.666,0.058,1253
35380,339,trainer,41,Bug,44,Water,1.0,hail,1.0,urban,berry,1.0,61,85,1,0,1.0,34.7,60.4,5,1,233,0,0.5542,0.647,0.199,2200
35381,1666,gym,34,Electric,35,Ground,0.5,sandstorm,1.0,urban,berry,1.0,53,100,1,0,1.0,3.2,60.0,3,1,342,1,0.4377,0.872,0.546,8699
35382,246,wild,51,Ice,40,Ground,1.0,sun,1.0,grass,leftovers,1.05,91,82,1,0,1.0,53.2,72.8,5,1,196,1,0.6713,0.365,0.797,1990
35383,244,wild,71,Dragon,55,Fire,1.0,clear,1.0,mountain,none,1.0,93,92,1,0,1.0,76.2,81.6,2,1,299,0,0.7344,0.859,0.098,2613
35384,320,trainer,43,Electric,34,Rock,0.5,hail,1.0,grass,leftovers,1.05,71,100,1,0,1.0,19.9,61.3,5,0,24,1,0.5115,0.596,0.577,0
35385,1070,trainer,55,Dragon,66,Psychic,1.0,rain,1.0,cave,none,1.0,85,81,1,0,1.0,67.6,91.9,3,0,33,0,0.6311,0.465,0.412,199
35386,499,wild,42,Fighting,24,Poison,1.0,rain,1.0,water,choice_band,1.3,85,100,1,0,1.0,48.2,57.8,3,0,0,0,0.6635,0.277,0.943,0
35387,1373,trainer,38,Ice,43,Electric,0.5,clear,1.0,grass,none,1.0,107,96,1,0,1.0,25.6,42.0,4,0,25,0,0.4017,0.43,0.617,4
35388,206,wild,51,Grass,45,Ice,2.0,rain,1.0,water,none,1.0,65,77,1,0,1.0,72.9,39.8,5,0,0,0,0.6746,0.104,0.674,139
35389,386,trainer,45,Fire,48,Normal,1.0,clear,1.0,grass,none,1.0,72,79,1,0,1.0,33.4,56.3,1,0,0,1,0.5424,0.278,0.721,38
35390,1572,wild,41,Water,13,Electric,1.0,sun,0.5,mountain,none,1.0,85,83,0,0,1.0,0.0,80.5,7,0,0,0,0.6715,0.229,0.584,106
35391,730,wild,44,Ground,35,Dragon,1.0,clear,1.0,cave,choice_band,1.3,99,100,1,0,1.0,63.9,63.6,6,0,0,0,0.6537,0.209,0.62,118
35392,1010,trainer,33,Grass,31,Flying,1.0,sandstorm,1.0,grass,leftovers,1.05,85,87,1,0,1.0,30.6,44.7,6,0,2,0,0.5349,0.413,0.59,58
35393,301,wild,43,Ground,26,Fighting,2.0,clear,1.0,urban,none,1.0,73,84,0,0,1.0,0.0,75.1,5,0,0,0,0.7186,0.262,0.878,0
35394,1545,gym,23,Fire,12,Flying,0.5,sandstorm,1.0,mountain,leftovers,1.05,84,72,1,0,1.0,3.6,48.3,4,1,134,1,0.4686,0.367,0.224,3061
35395,1458,trainer,19,Fighting,22,Bug,2.0,hail,1.0,urban,focus_sash,1.0,58,89,1,0,1.0,30.4,48.1,1,0,3,0,0.6034,0.674,0.901,16
35396,1009,gym,41,Flying,46,Ghost,1.0,clear,1.0,urban,leftovers,1.05,75,88,1,0,1.0,32.9,67.1,7,1,466,0,0.5586,0.589,0.288,11675
35397,1948,wild,21,Poison,23,Flying,0.5,sun,1.0,water,none,1.0,99,98,1,0,1.0,19.5,51.0,4,1,123,1,0.4307,0.88,0.356,1139
35398,1408,wild,43,Fighting,33,Normal,1.0,sandstorm,1.0,grass,leftovers,1.05,79,89,1,0,1.0,39.6,40.3,2,0,0,0,0.5747,0.334,0.737,0
35399,1470,gym,44,Electric,47,Poison,0.5,sun,1.0,grass,berry,1.0,139,90,1,0,1.0,31.3,62.6,4,0,20,1,0.469,0.18,0.697,1
35400,96,elite_four,35,Dragon,50,Ice,1.0,clear,1.0,cave,berry,1.0,100,100,1,0,1.0,45.3,58.0,1,0,34,0,0.5016,0.327,0.676,0
35401,5,wild,56,Ground,49,Fire,2.0,clear,1.0,cave,none,1.0,67,79,0,0,1.0,6.4,35.7,1,1,233,1,0.5928,0.482,0.44,2322
35402,337,wild,28,Bug,23,Electric,1.0,sandstorm,1.0,grass,leftovers,1.05,37,100,1,0,1.0,14.4,71.8,6,1,114,0,0.5963,0.858,0.355,1087
35403,670,wild,50,Rock,34,Fire,1.0,clear,1.0,water,none,1.0,67,79,1,0,1.0,42.5,75.5,4,1,142,0,0.6873,0.846,0.428,1808
35404,1874,trainer,38,Ice,32,Fighting,1.0,clear,1.0,grass,none,1.0,56,78,1,0,1.0,26.0,61.3,5,1,138,0,0.5898,0.747,0.124,1465
35405,1975,gym,28,Ground,34,Fighting,2.0,sandstorm,1.0,mountain,choice_band,1.3,74,100,1,1,1.5,101.3,51.6,3,1,343,0,0.679,0.539,0.549,8443
35406,218,wild,46,Normal,34,Rock,1.0,sun,1.0,mountain,none,1.0,55,91,1,0,1.0,31.4,38.7,1,1,164,0,0.5705,0.878,0.258,1768
35407,339,wild,37,Fighting,18,Normal,1.0,clear,1.0,grass,none,1.0,89,100,1,0,1.0,41.0,60.4,2,1,88,1,0.6657,0.669,0.179,927
35408,1366,trainer,75,Normal,72,Dragon,0.5,clear,1.0,urban,none,1.0,59,100,1,0,1.0,14.2,45.4,4,0,1,0,0.435,0.093,0.875,0
35409,1795,wild,33,Ground,18,Ground,0.5,sun,1.0,grass,leftovers,1.05,89,85,0,0,1.0,5.8,58.5,7,0,0,0,0.5169,0.405,0.588,59
35410,566,trainer,36,Fighting,33,Poison,1.0,sun,1.0,urban,focus_sash,1.0,74,87,1,0,1.0,33.8,48.5,3,0,0,0,0.5533,0.242,0.451,0
35411,139,gym,30,Psychic,27,Ground,1.0,rain,1.0,cave,choice_band,1.3,72,83,1,0,1.0,26.9,69.5,2,1,259,0,0.5962,0.85,0.462,6700
35412,824,wild,39,Rock,19,Normal,1.0,clear,1.0,grass,none,1.0,88,100,1,0,1.0,43.2,62.0,5,0,11,0,0.6761,0.504,0.441,0
35413,657,trainer,33,Dragon,24,Normal,1.0,clear,1.0,urban,berry,1.0,48,88,1,0,1.0,15.2,38.5,4,1,105,0,0.5352,0.865,0.432,1033
35414,1217,wild,60,Water,43,Ground,1.0,sun,0.5,cave,focus_sash,1.0,90,99,1,0,1.0,23.7,40.8,3,0,0,1,0.5539,0.195,0.696,0
35415,68,trainer,38,Psychic,48,Ground,1.0,rain,1.0,mountain,none,1.0,68,80,0,0,1.0,0.0,19.2,3,0,0,0,0.3757,0.337,0.506,112
35416,79,trainer,31,Grass,35,Ghost,2.0,sun,1.0,cave,leftovers,1.05,112,89,1,0,1.0,73.0,21.1,5,0,0,0,0.5848,0.278,0.953,0
35417,1528,wild,43,Rock,42,Water,2.0,clear,1.0,cave,berry,1.0,87,100,1,0,1.0,83.0,66.2,2,1,197,1,0.7198,0.908,0.25,2023
35418,699,gym,33,Water,28,Grass,1.0,clear,1.0,mountain,none,1.0,79,87,1,0,1.0,32.7,57.6,2,0,0,0,0.5841,0.395,0.921,0
35419,1996,trainer,25,Rock,23,Poison,1.0,rain,1.0,urban,berry,1.0,80,99,1,0,1.0,21.3,33.4,2,0,0,0,0.4951,0.637,0.758,0
35420,1411,wild,46,Poison,32,Flying,0.5,clear,1.0,cave,choice_band,1.3,36,98,1,0,1.0,2.7,61.6,5,0,0,0,0.5157,0.451,0.57,0
35421,784,trainer,31,Ice,40,Psychic,1.0,sun,1.0,water,berry,1.0,131,81,1,0,1.0,46.9,57.3,5,1,196,0,0.5318,0.824,0.593,1872
35422,1478,wild,62,Fire,42,Rock,0.5,rain,0.5,cave,leftovers,1.05,79,94,1,0,1.0,14.9,88.3,6,1,220,0,0.5893,0.507,0.057,2067
35423,543,gym,34,Psychic,33,Fighting,1.0,clear,1.0,urban,leftovers,1.05,76,70,1,0,1.0,32.5,33.9,6,1,326,1,0.5054,0.712,0.153,8056
35424,105,trainer,63,Electric,56,Rock,0.5,sandstorm,1.0,mountain,none,1.0,104,100,1,0,1.0,45.8,80.9,6,0,16,0,0.5821,0.283,0.946,74
35425,657,gym,29,Bug,26,Ground,0.5,sun,1.0,urban,berry,1.0,61,95,1,1,1.5,12.1,38.5,3,0,27,1,0.4155,0.331,0.79,0
35426,615,wild,30,Ground,10,Poison,1.0,clear,1.0,grass,focus_sash,1.0,85,100,1,0,1.0,21.0,31.7,5,0,0,0,0.5798,0.283,0.754,48
35427,258,gym,47,Ice,55,Normal,0.5,clear,1.0,grass,choice_band,1.3,88,79,1,0,1.0,23.2,47.8,3,0,15,1,0.3983,0.304,0.888,7
35428,1420,gym,36,Ghost,44,Fire,0.5,sun,1.0,grass,none,1.0,57,88,1,0,1.0,14.5,45.6,3,0,0,0,0.3827,0.224,0.61,0
35429,1549,wild,47,Flying,24,Ghost,1.0,clear,1.0,urban,berry,1.0,57,95,1,0,1.0,24.0,51.6,2,1,162,0,0.6447,0.849,0.245,1104
35430,378,wild,47,Water,22,Normal,1.0,sun,0.5,water,choice_band,1.3,73,70,0,0,1.0,1.2,61.7,3,1,144,1,0.6161,0.635,0.168,1087
35431,1079,trainer,63,Electric,70,Poison,0.5,sandstorm,1.0,grass,choice_band,1.3,52,87,1,0,1.0,24.0,77.0,3,1,334,0,0.4759,0.691,0.181,3590
35432,117,trainer,36,Ground,37,Normal,1.0,clear,1.0,grass,none,1.0,55,98,1,0,1.0,31.4,73.6,3,1,128,1,0.5922,0.904,0.426,1854
35433,1815,wild,19,Grass,19,Psychic,1.0,sun,1.0,mountain,focus_sash,1.0,53,73,1,0,1.0,14.2,37.0,4,1,126,0,0.4853,0.638,0.114,887
35434,672,wild,41,Poison,27,Dragon,0.5,clear,1.0,mountain,none,1.0,87,89,1,0,1.0,21.3,74.8,1,1,136,0,0.5715,0.563,0.252,1235
35435,146,elite_four,49,Normal,67,Ice,1.0,rain,1.0,grass,none,1.0,68,87,1,0,1.0,42.5,60.5,7,1,1004,0,0.4894,0.91,0.179,3355
35436,1376,trainer,49,Normal,49,Ground,1.0,clear,1.0,mountain,none,1.0,85,91,1,0,1.0,49.5,64.6,6,0,46,0,0.5971,0.5,0.699,0
35437,1196,wild,26,Ghost,9,Flying,1.0,clear,1.0,grass,choice_band,1.3,94,88,1,0,1.0,36.7,69.1,3,1,67,0,0.6714,0.639,0.647,392
35438,225,wild,50,Ghost,43,Rock,1.0,sun,1.0,urban,focus_sash,1.0,79,90,1,0,1.0,47.1,89.4,4,1,239,0,0.6834,0.904,0.085,2200
35439,1638,trainer,33,Electric,30,Dragon,1.0,sun,1.0,urban,focus_sash,1.0,89,79,1,0,1.0,41.1,39.6,3,0,0,1,0.5403,0.321,0.948,0
35440,1837,gym,47,Rock,50,Ground,1.0,rain,1.0,grass,berry,1.0,85,91,1,0,1.0,50.8,70.4,2,1,533,0,0.5982,0.706,0.396,12560
35441,215,wild,77,Fire,60,Water,1.0,sandstorm,1.0,water,leftovers,1.05,81,87,0,1,1.5,0.0,65.4,5,0,0,0,0.621,0.316,0.62,0
35442,211,wild,42,Water,39,Water,1.0,rain,1.5,cave,choice_band,1.3,78,81,1,0,1.0,66.0,49.9,2,1,174,0,0.6316,0.228,0.351,1928
35443,1039,wild,39,Normal,39,Bug,1.0,clear,1.0,urban,none,1.0,55,93,1,0,1.0,32.3,68.2,5,1,205,0,0.585,0.643,0.193,1908
35444,1689,trainer,38,Electric,47,Flying,0.5,rain,1.0,cave,none,1.0,80,71,1,0,1.0,14.5,31.5,4,0,35,1,0.3455,0.202,0.624,0
35445,1393,gym,37,Ghost,42,Rock,1.0,clear,1.0,urban,leftovers,1.05,57,90,1,0,1.0,28.6,69.7,3,1,401,0,0.5597,0.654,0.025,10373
35446,1131,wild,45,Ice,15,Ice,2.0,clear,1.0,urban,berry,1.0,74,71,1,0,1.0,69.8,36.2,4,0,11,0,0.7609,0.021,0.604,0
35447,795,wild,24,Ghost,23,Bug,0.5,rain,1.0,water,choice_band,1.3,69,88,1,0,1.0,17.1,55.0,4,0,0,1,0.4524,0.326,0.773,72
35448,464,wild,39,Electric,21,Normal,2.0,sun,1.0,mountain,none,1.0,40,95,1,0,1.0,46.7,77.9,2,1,112,0,0.7719,0.858,0.123,1082
35449,1549,wild,53,Dragon,33,Dragon,1.0,clear,1.0,grass,choice_band,1.3,65,98,1,0,1.0,55.5,51.6,1,1,131,0,0.6667,0.64,0.4,1753
35450,1938,trainer,41,Rock,24,Rock,1.0,clear,1.0,mountain,none,1.0,68,98,1,0,1.0,39.8,58.9,4,0,7,0,0.652,0.182,0.81,0
35451,727,wild,33,Water,34,Psychic,0.5,clear,1.0,mountain,berry,1.0,78,100,1,0,1.0,16.9,69.3,5,1,179,0,0.4777,0.794,0.034,1688
35452,669,trainer,38,Ice,33,Ice,2.0,clear,1.0,water,leftovers,1.05,72,95,1,0,1.0,61.9,34.5,3,1,186,1,0.6459,0.561,0.046,1784
35453,313,trainer,34,Bug,37,Dragon,1.0,clear,1.0,mountain,berry,1.0,67,83,1,0,1.0,17.9,38.8,3,0,2,1,0.4794,0.166,0.68,0
35454,1740,trainer,50,Grass,35,Poison,1.0,clear,1.0,grass,none,1.0,92,100,1,0,1.0,50.2,60.4,8,0,17,0,0.6581,0.224,0.504,0
35455,133,wild,27,Normal,10,Ground,1.0,clear,1.0,grass,none,1.0,55,94,1,0,1.0,22.0,47.2,5,1,81,0,0.604,0.637,0.399,445
35456,509,gym,29,Electric,30,Electric,1.0,rain,1.0,grass,none,1.0,85,99,1,0,1.0,35.2,52.6,5,1,294,0,0.5454,0.828,0.06,7370
35457,1859,wild,58,Grass,41,Water,2.0,sandstorm,1.0,urban,focus_sash,1.0,52,100,1,0,1.0,61.5,53.8,4,1,184,0,0.7373,0.578,0.089,2098
35458,175,wild,56,Psychic,26,Fire,1.0,sun,1.0,urban,berry,1.0,58,97,1,0,1.0,41.2,77.0,6,1,120,0,0.7457,0.575,0.398,1423
35459,1010,trainer,32,Fire,35,Ice,0.5,sun,1.5,water,none,1.0,92,88,1,1,1.5,28.7,44.7,3,1,161,0,0.4586,0.595,0.634,1757
35460,914,wild,40,Rock,38,Normal,1.0,hail,1.0,grass,leftovers,1.05,115,100,1,1,1.5,86.9,73.5,2,1,184,1,0.6703,0.958,0.218,2077
35461,1899,gym,35,Fighting,33,Fighting,1.0,clear,1.0,mountain,none,1.0,43,89,1,0,1.0,19.3,46.6,3,1,319,1,0.5256,0.672,0.573,8138
35462,111,wild,21,Grass,5,Ghost,2.0,clear,1.0,mountain,leftovers,1.05,40,86,1,0,1.0,24.6,43.0,3,0,0,1,0.6725,0.596,0.704,0
35463,535,trainer,39,Fire,37,Ground,1.0,sun,1.5,cave,berry,1.0,90,98,1,0,1.0,54.2,36.8,2,1,155,1,0.5815,0.569,0.273,1940
35464,403,wild,35,Poison,32,Fighting,2.0,clear,1.0,cave,berry,1.0,36,94,1,0,1.0,27.9,52.5,6,1,160,0,0.639,0.849,0.062,1705
35465,658,elite_four,34,Poison,50,Water,1.0,clear,1.0,urban,none,1.0,79,83,1,0,1.0,43.2,73.9,4,0,11,0,0.5337,0.094,0.8,58
35466,995,trainer,40,Bug,24,Electric,1.0,clear,1.0,grass,none,1.0,59,87,1,0,1.0,18.8,44.2,4,0,0,0,0.5881,0.286,0.677,0
35467,697,trainer,56,Bug,68,Fighting,1.0,rain,1.0,grass,none,1.0,67,100,1,0,1.0,52.8,99.5,4,1,346,0,0.6269,0.864,0.033,3261
