trainer_id,battle_round,opponent,opponent_type,team_level,strategy_score,type_coverage,fatigue,morale,pokemon_health_entering,item_used,item_type,battle_won,damage_taken,damage_dealt,turns,still_in_tournament
469,3,Agatha,Ghost,54,71.1,4,23.27,100.0,42.3,0,none,1,31.5,53.9,5,1
469,4,Lance,Dragon,54,71.1,4,33.35,100.0,10.8,0,none,0,27.0,44.0,5,1
470,1,Lorelei,Ice,44,72.4,5,0.0,68.56,100.0,0,none,1,22.6,42.7,7,1
470,2,Bruno,Fighting,44,72.4,5,6.1,89.18,77.4,0,none,1,0.0,48.0,8,1
470,3,Agatha,Ghost,44,72.4,5,15.26,100.0,77.4,0,none,1,15.0,46.9,9,1
470,4,Lance,Dragon,44,72.4,5,25.69,100.0,62.4,0,none,1,28.4,33.4,4,1
471,1,Lorelei,Ice,49,25.3,3,0.0,57.54,100.0,0,none,1,12.3,48.9,8,1
471,2,Bruno,Fighting,49,25.3,3,10.2,74.42,87.7,0,none,1,32.8,33.4,10,1
471,3,Agatha,Ghost,49,25.3,3,21.54,84.37,54.9,0,none,1,28.9,45.5,4,1
471,4,Lance,Dragon,49,25.3,3,27.81,100.0,26.0,0,none,1,25.9,48.5,4,1
472,1,Lorelei,Ice,43,70.3,6,0.0,70.51,100.0,0,none,1,17.7,30.9,9,1
472,2,Bruno,Fighting,43,70.3,6,12.12,88.52,82.3,0,none,1,20.8,48.7,5,1
472,3,Agatha,Ghost,43,70.3,6,18.38,100.0,61.5,0,none,1,22.2,33.3,5,1
472,4,Lance,Dragon,43,70.3,6,28.27,100.0,39.3,0,none,0,36.4,43.7,8,1
473,1,Lorelei,Ice,60,48.7,2,0.0,87.72,100.0,0,none,1,26.1,48.4,8,1
473,2,Bruno,Fighting,60,48.7,2,11.43,100.0,73.9,0,none,1,23.0,60.6,5,1
473,3,Agatha,Ghost,60,48.7,2,18.45,100.0,50.9,0,none,1,34.3,24.4,4,1
473,4,Lance,Dragon,60,48.7,2,24.33,100.0,16.6,0,none,1,54.9,50.1,6,1
474,1,Lorelei,Ice,56,44.1,2,0.0,76.25,100.0,0,none,1,35.6,35.5,4,1
474,2,Bruno,Fighting,56,44.1,2,12.21,98.26,64.4,0,none,1,23.8,40.9,6,1
474,3,Agatha,Ghost,56,44.1,2,19.85,100.0,40.6,0,none,1,18.9,48.6,8,1
474,4,Lance,Dragon,56,44.1,2,25.74,100.0,21.7,0,none,1,24.6,35.7,2,1
475,1,Lorelei,Ice,46,38.5,4,0.0,64.21,100.0,0,none,1,21.7,52.7,3,1
475,2,Bruno,Fighting,46,38.5,4,7.8,77.13,78.3,0,none,0,29.1,32.3,7,1
475,3,Agatha,Ghost,46,38.5,4,22.02,61.61,49.2,0,none,0,0.0,0.0,0,0
475,4,Lance,Dragon,46,38.5,4,22.02,61.61,49.2,0,none,0,0.0,0.0,0,0
476,1,Lorelei,Ice,54,33.5,6,0.0,62.67,100.0,0,none,1,22.0,31.2,6,1
476,2,Bruno,Fighting,54,33.5,6,9.49,86.13,78.0,0,none,1,27.1,28.1,2,1
476,3,Agatha,Ghost,54,33.5,6,20.8,98.37,50.9,0,none,1,34.4,41.9,8,1
476,4,Lance,Dragon,54,33.5,6,27.55,100.0,16.5,0,none,1,18.1,24.4,7,1
477,1,Lorelei,Ice,64,64.3,4,0.0,82.86,100.0,0,none,1,15.6,49.7,11,1
477,2,Bruno,Fighting,64,64.3,4,11.66,95.33,84.4,0,none,1,16.3,47.2,5,1
477,3,Agatha,Ghost,64,64.3,4,26.16,100.0,68.1,0,none,1,21.5,55.7,5,1
477,4,Lance,Dragon,64,64.3,4,38.91,100.0,46.6,0,none,1,17.8,40.6,9,1
478,1,Lorelei,Ice,52,86.1,4,0.0,71.34,100.0,0,none,1,14.0,46.5,5,1
478,2,Bruno,Fighting,52,86.1,4,7.13,89.66,86.0,0,none,1,30.1,43.8,3,1
478,3,Agatha,Ghost,52,86.1,4,15.73,100.0,55.9,0,none,1,31.7,34.5,3,1
478,4,Lance,Dragon,52,86.1,4,21.96,100.0,54.2,1,potion,1,14.4,42.0,4,1
479,1,Lorelei,Ice,47,55.7,2,0.0,60.51,100.0,0,none,1,14.8,34.6,5,1
479,2,Bruno,Fighting,47,55.7,2,11.91,83.52,85.2,0,none,1,42.1,48.8,10,1
479,3,Agatha,Ghost,47,55.7,2,17.94,100.0,43.1,0,none,1,27.9,38.4,13,1
479,4,Lance,Dragon,47,55.7,2,32.15,100.0,15.2,0,none,1,28.1,41.2,5,1
480,1,Lorelei,Ice,54,63.6,6,0.0,74.66,100.0,0,none,1,33.3,40.6,6,1
480,2,Bruno,Fighting,54,63.6,6,9.01,89.74,66.7,0,none,1,13.9,37.5,6,1
480,3,Agatha,Ghost,54,63.6,6,17.76,100.0,52.8,0,none,1,23.4,49.9,4,1
480,4,Lance,Dragon,54,63.6,6,20.89,100.0,29.4,1,x_attack,0,30.4,36.0,5,1
481,1,Lorelei,Ice,71,55.1,3,0.0,83.61,100.0,0,none,1,7.9,43.1,4,1
481,2,Bruno,Fighting,71,55.1,3,10.03,100.0,92.1,0,none,1,40.8,38.1,9,1
481,3,Agatha,Ghost,71,55.1,3,19.67,100.0,51.3,0,none,1,55.4,37.1,4,1
481,4,Lance,Dragon,71,55.1,3,20.36,100.0,30.0,1,potion,1,21.1,43.3,4,1
482,1,Lorelei,Ice,61,91.5,5,0.0,97.14,100.0,0,none,1,19.8,42.4,8,1
482,2,Bruno,Fighting,61,91.5,5,6.94,100.0,80.2,0,none,1,10.4,39.1,9,1
482,3,Agatha,Ghost,61,91.5,5,17.91,100.0,100.0,1,full_restore,1,33.0,61.8,5,1
482,4,Lance,Dragon,61,91.5,5,29.71,100.0,67.0,0,none,1,16.2,40.3,8,1
483,1,Lorelei,Ice,60,70.1,4,0.0,71.45,100.0,0,none,1,10.3,52.8,8,1
483,2,Bruno,Fighting,60,70.1,4,7.29,87.36,89.7,0,none,1,26.3,38.3,6,1
483,3,Agatha,Ghost,60,70.1,4,20.05,100.0,63.4,0,none,1,30.5,29.9,4,1
483,4,Lance,Dragon,60,70.1,4,25.84,100.0,32.9,0,none,1,31.5,51.2,3,1
484,1,Lorelei,Ice,45,50.4,4,0.0,64.26,100.0,0,none,1,11.3,13.3,3,1
484,2,Bruno,Fighting,45,50.4,4,4.2,84.12,88.7,0,none,1,18.2,29.7,10,1
484,3,Agatha,Ghost,45,50.4,4,19.59,100.0,70.5,0,none,1,33.6,43.7,6,1
484,4,Lance,Dragon,45,50.4,4,33.18,100.0,36.9,0,none,1,34.4,57.5,4,1
485,1,Lorelei,Ice,59,85.0,2,0.0,57.88,100.0,0,none,1,12.1,39.1,8,1
485,2,Bruno,Fighting,59,85.0,2,9.96,77.63,87.9,0,none,1,40.5,61.9,13,1
485,3,Agatha,Ghost,59,85.0,2,18.77,96.93,47.4,0,none,1,21.3,49.4,5,1
485,4,Lance,Dragon,59,85.0,2,32.18,100.0,26.1,0,none,1,39.4,38.9,8,1
486,1,Lorelei,Ice,57,39.7,4,0.0,63.23,100.0,0,none,1,14.1,44.7,3,1
486,2,Bruno,Fighting,57,39.7,4,12.91,72.2,85.9,0,none,1,31.2,25.0,7,1
486,3,Agatha,Ghost,57,39.7,4,22.7,81.49,54.7,0,none,1,36.6,50.6,5,1
486,4,Lance,Dragon,57,39.7,4,35.8,88.43,18.1,0,none,0,35.1,33.5,7,1
487,1,Lorelei,Ice,44,53.2,2,0.0,60.15,100.0,0,none,1,17.8,28.5,3,1
487,2,Bruno,Fighting,44,53.2,2,11.65,70.26,82.2,1,x_attack,0,4.8,42.4,6,1
487,3,Agatha,Ghost,44,53.2,2,23.46,54.35,77.4,0,none,0,0.0,0.0,0,0
487,4,Lance,Dragon,44,53.2,2,23.46,54.35,77.4,0,none,0,0.0,0.0,0,0
488,1,Lorelei,Ice,62,61.3,4,0.0,73.57,100.0,0,none,1,20.6,47.3,9,1
488,2,Bruno,Fighting,62,61.3,4,12.11,97.3,79.4,0,none,1,32.0,51.2,9,1
488,3,Agatha,Ghost,62,61.3,4,16.37,100.0,47.4,0,none,1,24.8,57.5,9,1
488,4,Lance,Dragon,62,61.3,4,25.73,100.0,22.6,0,none,1,31.5,40.2,5,1
489,1,Lorelei,Ice,47,70.6,3,0.0,77.74,100.0,0,none,1,22.9,45.3,8,1
489,2,Bruno,Fighting,47,70.6,3,15.67,87.94,77.1,0,none,1,10.5,52.0,12,1
489,3,Agatha,Ghost,47,70.6,3,22.16,99.49,66.6,0,none,1,14.4,44.4,8,1
489,4,Lance,Dragon,47,70.6,3,31.96,100.0,52.2,0,none,1,38.0,30.1,5,1
490,1,Lorelei,Ice,71,62.4,6,0.0,77.45,100.0,0,none,1,2.4,42.2,6,1
490,2,Bruno,Fighting,71,62.4,6,6.48,96.49,97.6,0,none,1,29.2,50.4,6,1
490,3,Agatha,Ghost,71,62.4,6,20.12,100.0,68.4,0,none,1,17.1,54.5,10,1
490,4,Lance,Dragon,71,62.4,6,32.64,100.0,51.3,0,none,1,34.3,50.5,8,1
491,1,Lorelei,Ice,51,47.7,2,0.0,79.15,100.0,0,none,1,5.0,27.5,5,1
491,2,Bruno,Fighting,51,47.7,2,4.47,90.48,95.0,0,none,1,30.9,50.2,6,1
491,3,Agatha,Ghost,51,47.7,2,11.18,100.0,64.1,0,none,1,26.5,50.1,6,1
491,4,Lance,Dragon,51,47.7,2,25.1,100.0,37.6,0,none,1,19.4,30.1,11,1
492,1,Lorelei,Ice,50,68.2,2,0.0,78.06,100.0,0,none,1,18.0,44.8,7,1
492,2,Bruno,Fighting,50,68.2,2,8.61,93.59,82.0,0,none,1,16.5,43.3,4,1
492,3,Agatha,Ghost,50,68.2,2,16.64,95.51,65.5,0,none,1,23.4,24.7,6,1
492,4,Lance,Dragon,50,68.2,2,27.63,100.0,42.1,0,none,0,25.7,47.6,3,1
493,1,Lorelei,Ice,60,34.6,6,0.0,63.71,100.0,0,none,1,9.0,40.7,12,1
493,2,Bruno,Fighting,60,34.6,6,13.36,74.3,91.0,0,none,1,38.8,50.1,5,1
493,3,Agatha,Ghost,60,34.6,6,24.17,91.88,92.2,1,revive,1,16.5,50.2,7,1
493,4,Lance,Dragon,60,34.6,6,35.41,100.0,75.7,0,none,1,34.0,44.6,7,1
494,1,Lorelei,Ice,57,16.3,4,0.0,72.72,100.0,0,none,1,27.2,36.0,9,1
494,2,Bruno,Fighting,57,16.3,4,12.74,85.01,72.8,0,none,1,28.8,44.8,5,1
494,3,Agatha,Ghost,57,16.3,4,25.24,96.78,44.0,0,none,0,20.8,41.5,10,1
494,4,Lance,Dragon,57,16.3,4,42.04,86.69,23.2,0,none,0,0.0,0.0,0,0
495,1,Lorelei,Ice,52,56.7,1,0.0,71.71,100.0,0,none,1,35.5,19.3,7,1
495,2,Bruno,Fighting,52,56.7,1,10.28,84.73,64.5,0,none,1,35.8,36.0,1,1
495,3,Agatha,Ghost,52,56.7,1,20.0,93.77,28.7,0,none,1,28.4,64.0,4,1
495,4,Lance,Dragon,52,56.7,1,34.36,100.0,0.3,0,none,1,22.9,35.9,5,1
496,1,Lorelei,Ice,42,46.3,4,0.0,66.56,100.0,0,none,1,27.3,33.4,5,1
496,2,Bruno,Fighting,42,46.3,4,7.26,81.47,72.7,0,none,1,24.4,39.4,4,1
496,3,Agatha,Ghost,42,46.3,4,16.21,93.03,48.3,0,none,1,29.3,26.1,4,1
496,4,Lance,Dragon,42,46.3,4,35.34,100.0,19.0,0,none,0,42.5,35.4,6,1
497,1,Lorelei,Ice,53,48.5,4,0.0,65.67,100.0,0,none,1,16.4,53.5,3,1
497,2,Bruno,Fighting,53,48.5,4,10.37,86.71,83.6,0,none,1,9.0,35.8,2,1
497,3,Agatha,Ghost,53,48.5,4,16.14,100.0,74.6,0,none,1,19.8,54.1,3,1
497,4,Lance,Dragon,53,48.5,4,26.99,100.0,54.8,0,none,0,43.0,29.2,5,1
498,1,Lorelei,Ice,70,50.1,2,0.0,68.92,100.0,0,none,1,22.2,60.6,8,1
498,2,Bruno,Fighting,70,50.1,2,9.01,84.68,77.8,0,none,1,18.0,65.7,4,1
498,3,Agatha,Ghost,70,50.1,2,15.02,87.03,59.8,0,none,1,25.3,36.5,6,1
498,4,Lance,Dragon,70,50.1,2,21.71,100.0,34.5,0,none,1,40.8,50.0,3,1
499,1,Lorelei,Ice,51,42.5,6,0.0,82.02,100.0,0,none,1,17.5,37.0,6,1
499,2,Bruno,Fighting,51,42.5,6,8.86,100.0,82.5,0,none,1,18.9,51.3,5,1
499,3,Agatha,Ghost,51,42.5,6,18.98,100.0,63.6,0,none,1,33.4,45.4,7,1
499,4,Lance,Dragon,51,42.5,6,34.98,100.0,70.2,1,revive,1,35.1,40.5,7,1
500,1,Lorelei,Ice,54,53.3,3,0.0,79.35,100.0,0,none,1,28.1,29.4,4,1
500,2,Bruno,Fighting,54,53.3,3,12.56,87.65,71.9,0,none,1,25.2,36.2,3,1
500,3,Agatha,Ghost,54,53.3,3,15.7,100.0,46.7,0,none,1,29.0,41.7,9,1
500,4,Lance,Dragon,54,53.3,3,20.38,100.0,17.7,0,none,1,25.6,31.9,4,1
